transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price,total_amount,total_cost,net_profit
224,2021-05-22 22:38:00,P0456,4,Americanexpress,374283136554185,F,18.35,3,20.19,60.57000000000001,55.050000000000004,5.520000000000003
225,2021-05-23 06:23:00,P0528,9,Americanexpress,374283094746757,F,0.62,1,1.49,1.49,0.62,0.87
226,2021-05-23 09:17:00,P0048,6,Visa,4041595016041479,F,17.85,2,19.29,38.58,35.7,2.8799999999999955
227,2021-05-23 09:53:00,P0532,3,Unknown,3548887380820913,F,8.96,4,10.29,41.16,35.84,5.319999999999993
228,2021-05-23 10:57:00,P0265,6,Mastercard,5048372213981216,F,19.23,2,21.19,42.38,38.46,3.9200000000000017
229,2021-05-23 16:49:00,P0384,7,Visa,4041598027241,T,4.83,2,5.19,10.38,9.66,0.7200000000000006
230,2021-05-23 17:24:00,P0344,8,Americanexpress,374288156309295,F,9.86,1,11.29,11.29,9.86,1.4299999999999997
231,2021-05-23 17:52:00,P0407,7,Visa,4041592780753,F,12.35,3,13.99,41.97,37.05,4.920000000000002
232,2021-05-23 19:10:00,P0512,7,Visa,4041599497765,F,15.55,1,17.39,17.39,15.55,1.8399999999999999
233,2021-05-23 21:40:00,P0247,9,Mastercard,5108755704440196,F,13.58,1,14.79,14.79,13.58,1.209999999999999
234,2021-05-23 22:21:00,P0675,5,Visa,4041592184956273,F,12.34,5,13.99,69.95,61.7,8.25
235,2021-05-23 23:21:00,P0418,5,Mastercard,5108755723250980,F,13.24,1,14.69,14.69,13.24,1.4499999999999993
236,2021-05-24 04:03:00,P0517,8,Mastercard,5108758793031850,F,5.11,2,5.79,11.58,10.22,1.3599999999999994
237,2021-05-24 06:04:00,P0465,6,Americanexpress,374283913732558,F,9.61,2,11.09,22.18,19.22,2.960000000000001
238,2021-05-24 06:11:00,P0409,7,Mastercard,5048370206192098,F,18.03,3,19.69,59.07000000000001,54.09,4.980000000000004
239,2021-05-24 09:04:00,P0304,4,Americanexpress,374288727217845,F,9.19,2,10.69,21.38,18.38,3.0
240,2021-05-24 10:27:00,P0494,5,Mastercard,5048379707910353,F,17.33,1,18.29,18.29,17.33,0.9600000000000009
241,2021-05-24 15:29:00,P0155,6,Americanexpress,374283656353711,F,7.92,2,8.39,16.78,15.84,0.9400000000000013
242,2021-05-24 20:50:00,P0420,9,Visa,4041591413141,F,18.06,4,19.69,78.76,72.24,6.52000000000001
243,2021-05-24 20:53:00,P0512,9,Visa,4041595535865,F,15.55,1,17.39,17.39,15.55,1.8399999999999999
244,2021-05-24 21:01:00,P0482,4,Visa,4041599552072,F,2.75,1,3.89,3.89,2.75,1.1400000000000001
245,2021-05-24 21:37:00,P0425,8,Visa,4041598592814,F,10.49,4,11.49,45.96,41.96,4.0
246,2021-05-25 06:12:00,P0392,8,Americanexpress,374288538134270,T,13.78,3,14.89,44.67,41.339999999999996,3.3300000000000054
247,2021-05-25 06:15:00,P0212,3,Visa,4041595978870667,F,1.86,2,2.29,4.58,3.72,0.8599999999999999
248,2021-05-25 10:01:00,P0559,5,Visa,4041591049152490,F,6.29,2,7.69,15.38,12.58,2.8000000000000007
249,2021-05-25 11:43:00,P0506,4,Visa,4041597507863866,F,10.54,3,11.59,34.769999999999996,31.619999999999997,3.1499999999999986
250,2021-05-25 15:39:00,P0640,8,Mastercard,5048374194031490,F,9.92,1,11.29,11.29,9.92,1.3699999999999992
251,2021-05-25 23:43:00,P0741,5,Mastercard,5048372558315491,T,8.06,4,8.69,34.76,32.24,2.519999999999996
252,2021-05-26 03:16:00,P0618,6,Visa,4041599808763,F,10.03,2,11.39,22.78,20.06,2.7200000000000024
253,2021-05-26 03:34:00,P0140,6,Mastercard,5048370505540807,F,1.11,3,1.69,5.07,3.33,1.7400000000000002
254,2021-05-26 04:13:00,P0083,3,Americanexpress,374288713011673,F,3.42,1,4.59,4.59,3.42,1.17
255,2021-05-26 05:41:00,P0524,8,Visa,4041598629305802,T,10.66,4,11.59,46.36,42.64,3.719999999999999
256,2021-05-26 13:32:00,P0053,5,Visa,4041591453873,F,0.33,1,1.29,1.29,0.33,0.96
257,2021-05-26 15:22:00,P0584,5,Americanexpress,374288383795886,F,12.95,2,14.59,29.18,25.9,3.280000000000001
258,2021-05-26 16:51:00,P0550,6,Visa,4041591238704,F,15.35,1,17.09,17.09,15.35,1.7400000000000002
259,2021-05-26 20:01:00,P0411,5,Visa,4041594041147,F,13.46,3,14.79,44.37,40.38,3.989999999999995
260,2021-05-26 21:10:00,P0491,8,Visa,4041598581940,F,18.0,1,19.59,19.59,18.0,1.5899999999999999
261,2021-05-27 01:04:00,P0517,7,Americanexpress,374288610743725,F,5.11,1,5.79,5.79,5.11,0.6799999999999997
262,2021-05-27 04:59:00,P0215,5,Visa,4041598413272580,F,0.81,2,1.59,3.18,1.62,1.56
263,2021-05-27 06:49:00,P0463,6,Mastercard,5108755088116529,F,12.96,1,14.59,14.59,12.96,1.629999999999999
264,2021-05-27 07:22:00,P0068,7,Americanexpress,374288695755750,F,7.46,5,8.29,41.449999999999996,37.3,4.149999999999999
265,2021-05-27 08:32:00,P0654,5,Americanexpress,374283410601413,F,8.85,2,10.19,20.38,17.7,2.6799999999999997
266,2021-05-27 09:50:00,P0462,7,Mastercard,5048376902735726,F,14.63,1,15.89,15.89,14.63,1.2599999999999998
267,2021-05-27 12:23:00,P0560,7,Americanexpress,374283987719465,F,1.4,1,1.69,1.69,1.4,0.29000000000000004
268,2021-05-27 12:25:00,P0640,7,Mastercard,5048377771166837,F,9.92,1,11.29,11.29,9.92,1.3699999999999992
269,2021-05-27 14:12:00,P0519,2,Visa,4041590535310042,T,12.45,1,14.09,14.09,12.45,1.6400000000000006
270,2021-05-27 14:29:00,P0606,6,Visa,4041591028944172,F,14.31,1,15.19,15.19,14.31,0.879999999999999
271,2021-05-27 16:02:00,P0461,4,Mastercard,5108756887815303,F,15.83,4,17.69,70.76,63.32,7.440000000000005
272,2021-05-27 19:11:00,P0420,5,Visa,4041592763304,T,18.06,2,19.69,39.38,36.12,3.260000000000005
273,2021-05-27 20:12:00,P0463,7,Visa,4041593791213,F,12.96,3,14.59,43.769999999999996,38.88,4.8899999999999935
274,2021-05-27 21:02:00,P0511,8,Americanexpress,374283217167634,F,7.06,2,8.19,16.38,14.12,2.26
275,2021-05-27 23:14:00,P0227,7,Unknown,5602220649888333057,F,7.59,4,8.29,33.16,30.36,2.799999999999997
276,2021-05-28 00:03:00,P0228,4,Visa,4041599292513565,F,0.09,3,1.09,3.2700000000000005,0.27,3.0000000000000004
277,2021-05-28 01:10:00,P0499,6,Americanexpress,374288061191481,F,16.3,1,17.99,17.99,16.3,1.6899999999999977
278,2021-05-28 04:58:00,P0393,5,Mastercard,5048377334443921,F,10.94,2,11.59,23.18,21.88,1.3000000000000007
279,2021-05-28 05:07:00,P0667,6,Visa,4041596403753783,F,12.7,2,14.39,28.78,25.4,3.3800000000000026
280,2021-05-28 06:32:00,P0544,6,Mastercard,5048370134716117,F,19.72,4,21.39,85.56,78.88,6.680000000000007
281,2021-05-28 06:47:00,P0158,7,Mastercard,5108757268793515,F,3.02,3,4.19,12.57,9.06,3.51
282,2021-05-28 12:53:00,P0254,8,Mastercard,5108758399269318,F,11.44,1,12.49,12.49,11.44,1.0500000000000007
283,2021-05-28 13:17:00,P0729,7,Unknown,5440993547542822,F,9.34,2,10.89,21.78,18.68,3.1000000000000014
284,2021-05-28 16:01:00,P0216,8,Americanexpress,374283478490410,F,13.96,2,14.89,29.78,27.92,1.8599999999999994
285,2021-05-28 17:24:00,P0352,7,Americanexpress,374283078479268,F,2.04,2,2.59,5.18,4.08,1.0999999999999996
286,2021-05-28 23:41:00,P0418,5,Mastercard,5108757514514129,F,13.24,3,14.69,44.07,39.72,4.350000000000001
287,2021-05-29 03:26:00,P0637,11,Visa,4041592840110,F,15.32,2,17.09,34.18,30.64,3.539999999999999
288,2021-05-29 04:12:00,P0494,6,Mastercard,5048372882232347,F,17.33,3,18.29,54.87,51.989999999999995,2.8800000000000026
289,2021-05-29 05:53:00,P0503,5,Americanexpress,374288920471389,F,12.07,1,13.59,13.59,12.07,1.5199999999999996
290,2021-05-29 06:39:00,P0498,7,Visa,4041594740706,T,11.6,1,12.79,12.79,11.6,1.1899999999999995
291,2021-05-29 11:29:00,P0599,7,Americanexpress,374288606308053,F,13.54,2,14.79,29.58,27.08,2.5
292,2021-05-29 11:30:00,P0223,8,Mastercard,5108754788181271,F,6.71,1,7.99,7.99,6.71,1.2800000000000002
293,2021-05-29 15:07:00,P0124,5,Americanexpress,374288654735363,F,0.87,1,1.59,1.59,0.87,0.7200000000000001
294,2021-05-29 16:42:00,P0010,6,Mastercard,5048375115615071,F,3.3,1,4.49,4.49,3.3,1.1900000000000004
295,2021-05-29 16:50:00,P0455,6,Visa,4041598992071,F,1.63,1,1.79,1.79,1.63,0.16000000000000014
296,2021-05-29 17:26:00,P0422,5,Visa,4041595222399,F,4.3,3,4.99,14.97,12.899999999999999,2.070000000000002
297,2021-05-29 20:39:00,P0491,5,Visa,4041590527668001,T,18.0,1,19.59,19.59,18.0,1.5899999999999999
298,2021-05-29 23:37:00,P0478,9,Unknown,3579180526346213,F,18.67,3,20.59,61.769999999999996,56.010000000000005,5.759999999999991
299,2021-05-30 03:26:00,P0299,5,Visa,4041590203204,F,13.5,1,14.79,14.79,13.5,1.2899999999999991
300,2021-05-30 05:05:00,P0570,6,Visa,4041599414893,T,2.32,3,3.19,9.57,6.959999999999999,2.610000000000001
301,2021-05-30 06:33:00,P0380,6,Visa,4041595685967,F,10.56,4,11.59,46.36,42.24,4.119999999999997
302,2021-05-30 09:03:00,P0348,7,Americanexpress,374283172927451,F,6.83,2,8.09,16.18,13.66,2.5199999999999996
303,2021-05-30 10:40:00,P0598,3,Mastercard,5108752288886571,F,11.99,1,13.49,13.49,11.99,1.5
304,2021-05-30 10:44:00,P0493,7,Visa,4041590914006229,F,18.02,1,19.69,19.69,18.02,1.6700000000000017
305,2021-05-30 10:52:00,P0431,6,Mastercard,5048376100331492,F,10.67,2,11.59,23.18,21.34,1.8399999999999999
306,2021-05-30 11:31:00,P0055,8,Americanexpress,374283442838579,F,4.06,3,4.89,14.669999999999998,12.18,2.4899999999999984
307,2021-05-30 14:45:00,P0608,5,Visa,4041598731172,T,11.04,4,11.69,46.76,44.16,2.6000000000000014
308,2021-05-30 14:54:00,P0420,12,Americanexpress,374288288645814,F,18.06,3,19.69,59.07000000000001,54.17999999999999,4.890000000000015
309,2021-05-30 17:54:00,P0661,7,Mastercard,5108750980155675,F,8.21,2,8.99,17.98,16.42,1.5599999999999987
310,2021-05-30 18:11:00,P0606,9,Americanexpress,374288089919434,F,14.31,2,15.19,30.38,28.62,1.759999999999998
311,2021-05-30 22:09:00,P0131,3,Americanexpress,374288001518033,F,11.71,1,12.99,12.99,11.71,1.2799999999999994
312,2021-05-31 03:41:00,P0474,7,Visa,4041596219604139,F,15.66,2,17.49,34.98,31.32,3.6599999999999966
313,2021-05-31 04:55:00,P0599,6,Americanexpress,374288343172440,T,13.54,4,14.79,59.16,54.16,5.0
314,2021-05-31 05:13:00,P0581,5,Visa,4041597346745340,F,0.51,5,1.49,7.45,2.55,4.9
315,2021-05-31 06:13:00,P0339,8,Americanexpress,374283061197372,T,19.62,3,21.39,64.17,58.86,5.310000000000002
316,2021-05-31 06:31:00,P0503,5,Visa,4041590218661224,F,12.07,1,13.59,13.59,12.07,1.5199999999999996
317,2021-05-31 08:41:00,P0254,7,Americanexpress,374283259571974,T,11.44,2,12.49,24.98,22.88,2.1000000000000014
318,2021-05-31 09:11:00,P0240,6,Mastercard,5048376956963067,F,1.27,1,1.69,1.69,1.27,0.41999999999999993
319,2021-05-31 09:45:00,P0424,6,Mastercard,5108756464366761,F,6.61,1,7.89,7.89,6.61,1.2799999999999994
320,2021-05-31 13:02:00,P0406,2,Visa,4041598529844363,F,7.19,2,8.19,16.38,14.38,1.9999999999999982
321,2021-05-31 13:14:00,P0302,7,Americanexpress,374288461558693,F,5.98,1,7.29,7.29,5.98,1.3099999999999996
322,2021-05-31 14:01:00,P0457,6,Americanexpress,374288420393877,F,2.02,2,2.59,5.18,4.04,1.1399999999999997
323,2021-05-31 14:14:00,P0496,7,Americanexpress,374288817576951,F,13.53,1,14.79,14.79,13.53,1.2599999999999998
324,2021-05-31 19:22:00,P0170,4,Visa,4041590850487102,F,8.13,1,8.89,8.89,8.13,0.7599999999999998
325,2021-05-31 20:15:00,P0199,8,Mastercard,5108757929642994,F,6.42,3,7.79,23.37,19.259999999999998,4.110000000000003
326,2021-06-01 04:50:00,P0194,4,Mastercard,5048372169434509,F,10.82,2,11.59,23.18,21.64,1.5399999999999991
327,2021-06-01 05:15:00,P0013,6,Mastercard,5048379453855166,F,8.36,1,9.29,9.29,8.36,0.9299999999999997
328,2021-06-01 09:56:00,P0350,6,Americanexpress,374283829003334,T,17.21,1,18.19,18.19,17.21,0.9800000000000004
329,2021-06-01 11:30:00,P0551,5,Americanexpress,374283998722821,F,3.29,2,4.49,8.98,6.58,2.4000000000000004
330,2021-06-01 13:32:00,P0393,6,Americanexpress,374288577918161,F,10.94,2,11.59,23.18,21.88,1.3000000000000007
331,2021-06-01 15:03:00,P0457,5,Visa,4041599182357842,F,2.02,1,2.59,2.59,2.02,0.5699999999999998
332,2021-06-01 15:07:00,P0640,2,Visa,4041598309664,F,9.92,2,11.29,22.58,19.84,2.7399999999999984
333,2021-06-01 15:13:00,P0519,5,Visa,4041595139464590,F,12.45,4,14.09,56.36,49.8,6.560000000000002
334,2021-06-01 16:06:00,P0486,4,Mastercard,5048379964702709,F,6.52,1,7.89,7.89,6.52,1.37
335,2021-06-01 18:15:00,P0469,6,Visa,4041592133524040,T,0.92,3,1.59,4.7700000000000005,2.7600000000000002,2.0100000000000002
336,2021-06-01 18:34:00,P0672,5,Americanexpress,374288885231109,F,19.89,3,21.39,64.17,59.67,4.5
337,2021-06-01 23:02:00,P0211,4,Mastercard,5048379418800455,F,17.54,1,18.69,18.69,17.54,1.1500000000000021
338,2021-06-02 00:38:00,P0210,3,Visa,4041592528400,F,2.78,3,3.89,11.67,8.34,3.33
339,2021-06-02 02:38:00,P0535,4,Visa,4041593374432,T,12.16,1,13.69,13.69,12.16,1.5299999999999994
340,2021-06-02 05:28:00,P0455,8,Visa,4041597346485,F,1.63,3,1.79,5.37,4.89,0.4800000000000004
341,2021-06-02 12:33:00,P0490,1,Mastercard,5108751481248308,F,5.54,4,6.59,26.36,22.16,4.199999999999999
342,2021-06-02 13:51:00,P0566,8,Americanexpress,374283046184560,F,1.77,2,2.09,4.18,3.54,0.6399999999999997
343,2021-06-02 15:11:00,P0379,6,Americanexpress,374283910199256,T,6.12,3,7.49,22.47,18.36,4.109999999999999
344,2021-06-02 16:10:00,P0465,5,Visa,4041595815853,F,9.61,1,11.09,11.09,9.61,1.4800000000000004
345,2021-06-02 17:08:00,P0487,8,Americanexpress,374283086031457,F,11.44,2,12.49,24.98,22.88,2.1000000000000014
346,2021-06-02 18:56:00,P0478,8,Visa,4041595038962850,F,18.67,3,20.59,61.769999999999996,56.010000000000005,5.759999999999991
347,2021-06-02 20:35:00,P0462,9,Mastercard,5108754963628526,T,14.63,1,15.89,15.89,14.63,1.2599999999999998
348,2021-06-03 00:53:00,P0465,6,Visa,4041599235043035,F,9.61,3,11.09,33.269999999999996,28.83,4.439999999999998
349,2021-06-03 04:03:00,P0539,5,Visa,4041599865240067,F,8.13,2,8.89,17.78,16.26,1.5199999999999996
350,2021-06-03 05:17:00,P0217,6,Mastercard,5048379871389376,F,14.96,1,16.49,16.49,14.96,1.5299999999999976
351,2021-06-03 06:03:00,P0085,6,Mastercard,5048372332168695,F,14.86,3,16.29,48.87,44.58,4.289999999999999
352,2021-06-03 06:37:00,P0165,6,Visa,4041590498091761,F,0.94,2,1.59,3.18,1.88,1.3000000000000003
353,2021-06-03 14:15:00,P0256,7,Americanexpress,374288473756475,F,2.08,2,2.69,5.38,4.16,1.2199999999999998
354,2021-06-03 14:25:00,P0268,5,Visa,4041596511307787,F,11.93,2,13.39,26.78,23.86,2.9200000000000017
355,2021-06-03 15:01:00,P0296,5,Americanexpress,374283853556199,T,2.96,1,4.09,4.09,2.96,1.13
356,2021-06-03 17:29:00,P0057,5,Americanexpress,374288819660274,F,17.28,4,18.19,72.76,69.12,3.6400000000000006
357,2021-06-03 21:40:00,P0291,3,Mastercard,5108759315601667,F,14.13,1,14.89,14.89,14.13,0.7599999999999998
358,2021-06-03 23:19:00,P0123,5,Visa,4041597341213,F,7.7,1,8.29,8.29,7.7,0.589999999999999
359,2021-06-04 02:12:00,P0295,5,Americanexpress,374283507381200,F,1.43,2,1.69,3.38,2.86,0.52
360,2021-06-04 05:36:00,P0297,7,Visa,4041594251662,F,17.82,3,19.29,57.87,53.46,4.409999999999997
361,2021-06-04 07:50:00,P0690,6,Americanexpress,374283303703359,F,11.93,2,13.39,26.78,23.86,2.9200000000000017
362,2021-06-04 08:28:00,P0389,9,Americanexpress,374288653991140,T,5.95,1,7.19,7.19,5.95,1.2400000000000002
363,2021-06-04 09:45:00,P0408,7,Mastercard,5108759904891059,F,8.24,3,9.09,27.27,24.72,2.5500000000000007
364,2021-06-04 09:52:00,P0219,6,Americanexpress,374288063530892,F,13.98,1,14.89,14.89,13.98,0.9100000000000001
365,2021-06-04 12:53:00,P0715,6,Mastercard,5048376509673114,F,7.6,1,8.29,8.29,7.6,0.6899999999999995
366,2021-06-04 14:39:00,P0337,7,Mastercard,5108757584613447,F,19.24,3,21.19,63.57000000000001,57.72,5.8500000000000085
367,2021-06-04 21:18:00,P0526,5,Mastercard,5048370495633851,F,3.83,1,4.79,4.79,3.83,0.96
368,2021-06-04 22:43:00,P0238,7,Americanexpress,374283870031051,F,6.0,2,7.29,14.58,12.0,2.58
369,2021-06-05 01:14:00,P0398,3,Americanexpress,374283549724318,T,1.75,2,2.09,4.18,3.5,0.6799999999999997
370,2021-06-05 02:21:00,P0387,8,Visa,4041598814093,F,4.99,5,5.59,27.95,24.950000000000003,2.9999999999999964
371,2021-06-05 03:13:00,P0552,5,Mastercard,5108759250568079,F,11.36,1,12.29,12.29,11.36,0.9299999999999997
372,2021-06-05 03:19:00,P0061,3,Americanexpress,374283905697090,T,16.74,1,18.09,18.09,16.74,1.3500000000000014
373,2021-06-05 04:58:00,P0705,7,Unknown,3535173756491265,F,16.57,3,18.09,54.269999999999996,49.71,4.559999999999995
374,2021-06-05 07:52:00,P0350,5,Mastercard,5108753558800425,F,17.21,3,18.19,54.57000000000001,51.63,2.940000000000005
375,2021-06-05 11:29:00,P0627,6,Visa,4041595481513481,T,13.53,1,14.79,14.79,13.53,1.2599999999999998
376,2021-06-05 16:22:00,P0376,4,Unknown,30228265656182,F,10.3,3,11.49,34.47,30.900000000000002,3.5699999999999967
377,2021-06-05 21:36:00,P0634,6,Americanexpress,374288174350024,F,16.47,2,18.09,36.18,32.94,3.240000000000002
378,2021-06-05 23:29:00,P0259,5,Americanexpress,374283958078743,F,5.21,1,5.99,5.99,5.21,0.7800000000000002
379,2021-06-06 00:18:00,P0342,5,Americanexpress,374288699438080,F,18.73,1,20.69,20.69,18.73,1.9600000000000009
380,2021-06-06 04:43:00,P0143,9,Americanexpress,374288234077310,F,1.68,2,1.89,3.78,3.36,0.41999999999999993
381,2021-06-06 04:47:00,P0250,6,Americanexpress,374288068948750,F,16.08,2,17.89,35.78,32.16,3.6200000000000045
382,2021-06-06 08:10:00,P0071,4,Americanexpress,374288641556716,T,13.09,2,14.69,29.38,26.18,3.1999999999999993
383,2021-06-06 09:48:00,P0394,6,Americanexpress,374288516470597,F,8.44,1,9.49,9.49,8.44,1.0500000000000007
384,2021-06-06 10:28:00,P0328,6,Mastercard,5048378988811850,T,3.18,3,4.39,13.169999999999998,9.540000000000001,3.6299999999999972
385,2021-06-06 10:59:00,P0357,7,Americanexpress,374283369362199,F,3.34,1,4.49,4.49,3.34,1.1500000000000004
386,2021-06-06 18:20:00,P0271,5,Americanexpress,374283018352955,F,15.16,1,16.79,16.79,15.16,1.629999999999999
387,2021-06-06 20:06:00,P0450,8,Mastercard,5048376102189179,F,3.76,1,4.79,4.79,3.76,1.0300000000000002
388,2021-06-06 22:22:00,P0235,8,Visa,4041594377769018,F,11.99,1,13.49,13.49,11.99,1.5
389,2021-06-07 00:29:00,P0361,6,Mastercard,5048377494355204,F,8.85,2,10.19,20.38,17.7,2.6799999999999997
390,2021-06-07 02:14:00,P0375,8,Mastercard,5048378510772547,F,15.75,1,17.59,17.59,15.75,1.8399999999999999
391,2021-06-07 06:48:00,P0345,4,Americanexpress,374283340808799,F,7.18,2,8.19,16.38,14.36,2.0199999999999996
392,2021-06-07 06:54:00,P0550,4,Mastercard,5108757904454738,F,15.35,4,17.09,68.36,61.4,6.960000000000001
393,2021-06-07 11:06:00,P0318,10,Visa,4041599336828367,F,6.76,1,7.99,7.99,6.76,1.2300000000000004
394,2021-06-07 12:25:00,P0369,7,Mastercard,5108751309657797,F,8.08,2,8.79,17.58,16.16,1.4199999999999982
395,2021-06-07 13:28:00,P0283,8,Mastercard,5108759003048361,F,1.68,1,1.89,1.89,1.68,0.20999999999999996
396,2021-06-07 13:50:00,P0085,8,Americanexpress,374288879289899,F,14.86,3,16.29,48.87,44.58,4.289999999999999
397,2021-06-07 15:01:00,P0275,7,Americanexpress,374283045804705,F,9.06,1,10.49,10.49,9.06,1.4299999999999997
398,2021-06-07 16:35:00,P0374,4,Mastercard,5048371804476347,F,6.65,3,7.99,23.97,19.950000000000003,4.019999999999996
399,2021-06-07 17:18:00,P0305,6,Mastercard,5108756453776772,F,8.74,1,9.99,9.99,8.74,1.25
400,2021-06-07 20:17:00,P0345,9,Mastercard,5048372915589283,F,7.18,2,8.19,16.38,14.36,2.0199999999999996
401,2021-06-07 21:25:00,P0381,7,Visa,4041599569191,F,5.05,1,5.69,5.69,5.05,0.6400000000000006
402,2021-06-07 22:18:00,P0255,7,Americanexpress,374283109614313,F,18.85,3,20.79,62.37,56.550000000000004,5.819999999999993
403,2021-06-07 22:28:00,P0427,4,Mastercard,5048370013491097,F,12.94,2,14.59,29.18,25.88,3.3000000000000007
404,2021-06-07 22:57:00,P0270,8,Visa,4041590914047033,F,6.97,1,8.09,8.09,6.97,1.12
405,2021-06-07 23:21:00,P0386,10,Americanexpress,374283336439351,F,19.79,2,21.39,42.78,39.58,3.200000000000003
406,2021-06-08 04:46:00,P0316,8,Visa,4041596181693,F,1.81,1,2.19,2.19,1.81,0.3799999999999999
407,2021-06-08 10:23:00,P0164,4,Americanexpress,374283275524171,F,18.98,2,20.99,41.98,37.96,4.019999999999996
408,2021-06-08 13:03:00,P0021,8,Visa,4041599781618297,T,14.13,2,14.89,29.78,28.26,1.5199999999999996
409,2021-06-08 14:16:00,P0024,5,Visa,4041595095472,F,6.97,1,8.09,8.09,6.97,1.12
410,2021-06-08 15:45:00,P0556,3,Americanexpress,374288050353068,F,5.5,3,6.49,19.47,16.5,2.969999999999999
411,2021-06-08 16:51:00,P0264,6,Americanexpress,374288075215631,F,4.11,2,4.89,9.78,8.22,1.5599999999999987
412,2021-06-08 19:19:00,P0556,5,Mastercard,5048371639717147,F,5.5,5,6.49,32.45,27.5,4.950000000000003
413,2021-06-08 19:25:00,P0243,10,Americanexpress,374283142532407,F,18.18,2,19.89,39.78,36.36,3.4200000000000017
414,2021-06-08 20:52:00,P0622,10,Mastercard,5108756296301408,F,13.87,1,14.89,14.89,13.87,1.0200000000000014
415,2021-06-08 20:58:00,P0430,7,Visa,4041597090331,F,17.67,1,18.99,18.99,17.67,1.3199999999999967
416,2021-06-09 00:07:00,P0637,5,Visa,4041593899554718,F,15.32,2,17.09,34.18,30.64,3.539999999999999
417,2021-06-09 03:32:00,P0456,7,Mastercard,5108754881106001,F,18.35,3,20.19,60.57000000000001,55.050000000000004,5.520000000000003
418,2021-06-09 03:40:00,P0022,4,Visa,4041592616775,F,1.16,2,1.69,3.38,2.32,1.06
419,2021-06-09 07:50:00,P0234,6,Mastercard,5048372714831597,F,3.13,2,4.29,8.58,6.26,2.3200000000000003
420,2021-06-09 08:46:00,P0691,6,Visa,4041597044744785,F,4.47,3,4.99,14.97,13.41,1.5600000000000005
421,2021-06-09 09:35:00,P0543,10,Americanexpress,374283781461181,F,17.45,1,18.49,18.49,17.45,1.0399999999999991
422,2021-06-09 10:32:00,P0347,8,Americanexpress,374288285961982,F,5.37,4,6.29,25.16,21.48,3.6799999999999997
423,2021-06-09 11:24:00,P0219,10,Americanexpress,374288708758866,F,13.98,1,14.89,14.89,13.98,0.9100000000000001
424,2021-06-09 12:35:00,P0270,5,Mastercard,5108757047118752,F,6.97,4,8.09,32.36,27.88,4.48
425,2021-06-09 13:20:00,P0732,7,Americanexpress,374283126706787,F,11.5,3,12.59,37.769999999999996,34.5,3.269999999999996
426,2021-06-09 18:22:00,P0250,5,Mastercard,5048375388817826,T,16.08,1,17.89,17.89,16.08,1.8100000000000023
427,2021-06-09 19:14:00,P0304,7,Americanexpress,374283988303731,F,9.19,2,10.69,21.38,18.38,3.0
428,2021-06-09 21:57:00,P0477,4,Americanexpress,374283475231072,F,2.19,3,2.89,8.67,6.57,2.0999999999999996
429,2021-06-09 22:01:00,P0270,7,Mastercard,5108757671318496,F,6.97,2,8.09,16.18,13.94,2.24
430,2021-06-09 23:34:00,P0334,2,Unknown,3531402384807939,F,5.53,2,6.59,13.18,11.06,2.119999999999999
431,2021-06-10 01:52:00,P0397,7,Americanexpress,374283679933085,F,13.67,3,14.89,44.67,41.01,3.6600000000000037
